peak_hour,types_of_junction,area_accident_occured,lanes_or_medians,weather_conditions,day_of_week,age_band_of_driver,type_of_vehicle,incident_count
peak,no_junction,unknown,two_way,no_rain,tuesday,unknown,lorry,6.0
peak,no_junction,unknown,two_way,no_rain,tuesday,unknown,motorcycle,1.0
peak,no_junction,unknown,two_way,no_rain,tuesday,unknown,other,1.0
peak,no_junction,unknown,two_way,no_rain,wednesday,18-30,bus,3.0
peak,no_junction,unknown,two_way,no_rain,wednesday,18-30,car,4.0
peak,no_junction,unknown,two_way,no_rain,wednesday,18-30,lorry,7.300000000000001
peak,no_junction,unknown,two_way,no_rain,wednesday,18-30,other,6.2
peak,no_junction,unknown,two_way,no_rain,wednesday,31-50,bus,4.0
peak,no_junction,unknown,two_way,no_rain,wednesday,31-50,car,18.2
peak,no_junction,unknown,two_way,no_rain,wednesday,31-50,lorry,15.0
peak,no_junction,unknown,two_way,no_rain,wednesday,31-50,other,3.2
peak,no_junction,unknown,two_way,no_rain,wednesday,>51,car,4.0
peak,no_junction,unknown,two_way,no_rain,wednesday,>51,lorry,4.0
peak,no_junction,unknown,two_way,no_rain,wednesday,>51,other,1.0
peak,no_junction,unknown,two_way,no_rain,wednesday,unknown,bus,4.0
peak,no_junction,unknown,two_way,no_rain,wednesday,unknown,car,6.0
peak,no_junction,unknown,two_way,no_rain,wednesday,unknown,lorry,5.0
peak,no_junction,unknown,two_way,no_rain,wednesday,unknown,motorcycle,1.0
peak,no_junction,unknown,two_way,no_rain,wednesday,unknown,other,3.0
peak,no_junction,unknown,two_way,rain,friday,18-30,bus,1.0
peak,no_junction,unknown,two_way,rain,friday,18-30,car,1.0
peak,no_junction,unknown,two_way,rain,friday,18-30,lorry,1.0
peak,no_junction,unknown,two_way,rain,friday,18-30,other,1.1
peak,no_junction,unknown,two_way,rain,friday,31-50,car,3.1
peak,no_junction,unknown,two_way,rain,friday,>51,car,1.0
peak,no_junction,unknown,two_way,rain,friday,>51,lorry,1.0
peak,no_junction,unknown,two_way,rain,monday,18-30,bus,1.0
peak,no_junction,unknown,two_way,rain,monday,18-30,car,3.0
peak,no_junction,unknown,two_way,rain,monday,18-30,other,1.0
peak,no_junction,unknown,two_way,rain,monday,31-50,bus,1.0
peak,no_junction,unknown,two_way,rain,monday,31-50,lorry,1.0
peak,no_junction,unknown,two_way,rain,monday,31-50,motorcycle,1.0
peak,no_junction,unknown,two_way,rain,monday,>51,lorry,1.0
peak,no_junction,unknown,two_way,rain,monday,unknown,lorry,1.0
peak,no_junction,unknown,two_way,rain,saturday,18-30,lorry,1.0
peak,no_junction,unknown,two_way,rain,saturday,>51,lorry,1.0
peak,no_junction,unknown,two_way,rain,sunday,18-30,car,3.0
peak,no_junction,unknown,two_way,rain,sunday,18-30,lorry,1.0
peak,no_junction,unknown,two_way,rain,thursday,18-30,lorry,2.1
peak,no_junction,unknown,two_way,rain,thursday,18-30,other,1.0
peak,no_junction,unknown,two_way,rain,thursday,31-50,bus,1.0
peak,no_junction,unknown,two_way,rain,thursday,31-50,car,1.0
peak,no_junction,unknown,two_way,rain,thursday,31-50,lorry,1.0
peak,no_junction,unknown,two_way,rain,thursday,>51,other,2.0
peak,no_junction,unknown,two_way,rain,tuesday,18-30,car,1.0
peak,no_junction,unknown,two_way,rain,tuesday,31-50,lorry,1.0
peak,no_junction,unknown,two_way,rain,tuesday,31-50,other,1.0
peak,no_junction,unknown,two_way,rain,tuesday,>51,bus,1.0
peak,no_junction,unknown,two_way,rain,tuesday,>51,lorry,1.0
peak,no_junction,unknown,two_way,rain,tuesday,unknown,lorry,1.0
peak,no_junction,unknown,two_way,rain,wednesday,18-30,bus,2.0
peak,no_junction,unknown,two_way,rain,wednesday,18-30,car,2.1
peak,no_junction,unknown,two_way,rain,wednesday,18-30,lorry,1.0
peak,no_junction,unknown,two_way,rain,wednesday,18-30,other,1.0
peak,no_junction,unknown,two_way,rain,wednesday,31-50,car,3.0
peak,no_junction,unknown,two_way,rain,wednesday,31-50,lorry,2.0
peak,no_junction,unknown,two_way,rain,wednesday,>51,car,1.0
peak,no_junction,unknown,unknown,no_rain,friday,31-50,car,1.1
peak,no_junction,unknown,unknown,no_rain,friday,unknown,other,1.0
peak,no_junction,unknown,unknown,no_rain,monday,31-50,car,1.0
peak,no_junction,unknown,unknown,no_rain,saturday,18-30,other,2.1
peak,no_junction,unknown,unknown,no_rain,thursday,18-30,lorry,1.0
peak,no_junction,unknown,unknown,no_rain,thursday,31-50,car,1.0
peak,no_junction,unknown,unknown,no_rain,thursday,>51,lorry,1.0
peak,no_junction,unknown,unknown,no_rain,tuesday,31-50,other,1.0
peak,no_junction,unknown,unknown,no_rain,wednesday,18-30,car,1.0
peak,no_junction,unknown,unknown,no_rain,wednesday,>51,other,1.0
peak,no_junction,unknown,unknown,no_rain,wednesday,unknown,car,1.0
peak,no_junction,unknown,unknown,rain,thursday,18-30,other,1.0
peak,no_junction,unknown,unknown,rain,thursday,unknown,car,1.0
peak,o_shape,living_street,one_way,no_rain,monday,>51,lorry,1.1
peak,o_shape,living_street,other,no_rain,saturday,unknown,car,1.0
peak,o_shape,living_street,other,no_rain,wednesday,31-50,car,1.0
peak,o_shape,living_street,two_way,no_rain,friday,>51,lorry,1.0
peak,o_shape,living_street,two_way,no_rain,monday,unknown,car,1.0
peak,o_shape,living_street,two_way,no_rain,saturday,18-30,car,1.0
peak,o_shape,living_street,two_way,no_rain,saturday,18-30,other,1.0
peak,o_shape,living_street,two_way,no_rain,saturday,31-50,lorry,1.0
peak,o_shape,living_street,two_way,no_rain,saturday,>51,car,1.0
peak,o_shape,residential,one_way,no_rain,saturday,18-30,lorry,1.0
peak,o_shape,residential,other,no_rain,friday,31-50,lorry,1.0
peak,o_shape,residential,other,no_rain,friday,>51,lorry,1.0
peak,o_shape,residential,two_way,no_rain,monday,18-30,lorry,1.0
peak,o_shape,residential,two_way,no_rain,monday,18-30,other,1.0
peak,o_shape,residential,two_way,no_rain,monday,unknown,car,1.1
